30,4,
1,1,10,15,23,
1,1,12,27,
8,1,15,
1,1,15,2,3,13,22,16,
1,1,15,2,16,
1,1,15,6,
5,1,19,
1,1,19,10,
1,1,27,
1,1,30,
3,2,
112,2,1,
5,2,1,3,
1,2,1,3,4,
30,2,1,3,4,5,
3,2,1,3,5,4,
1,2,1,4,
3,2,1,4,3,5,
7,2,1,4,5,3,
1,2,1,4,5,3,24,23,26,25,16,17,15,18,27,28,29,30,14,13,12,11,10,22,21,20,19,9,8,7,6,
2,2,1,5,
5,2,1,5,3,4,
3,2,1,5,4,3,
1,2,1,5,6,10,
1,2,1,6,7,12,13,10,4,27,24,15,17,16,3,5,9,8,14,11,19,29,28,30,26,22,20,
1,2,1,6,9,5,
1,2,1,7,10,16,19,24,
1,2,1,10,
1,2,1,10,9,
1,2,1,10,14,3,4,5,11,12,13,
2,2,1,15,
1,2,1,15,6,
2,2,1,15,16,19,21,
1,2,1,15,22,
1,2,1,17,15,6,3,
1,2,1,19,20,21,22,3,4,5,
1,2,1,19,27,9,5,4,8,7,18,21,16,15,11,13,12,14,3,24,20,22,26,30,29,25,28,23,
1,2,1,27,
1,2,1,27,5,19,
14,2,3,
1,2,3,1,
3,2,3,4,
1,2,3,4,5,1,
2,2,3,5,
1,2,3,6,18,
1,2,3,10,4,
1,2,3,13,
1,2,3,29,30,
19,2,4,
3,2,4,3,1,5,
2,2,4,5,3,1,
1,2,4,6,10,15,28,30,
19,2,5,
3,2,5,1,
6,2,5,1,3,4,
1,2,5,1,4,3,
1,2,5,1,10,15,
1,2,5,1,19,27,3,4,7,8,9,11,12,13,14,20,21,22,23,24,25,26,28,29,30,6,10,16,17,18,15,
1,2,5,3,1,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
3,2,5,3,4,1,
2,2,5,4,3,1,
1,2,5,10,6,15,1,
2,2,5,19,27,
1,2,5,27,10,
14,2,6,
2,2,6,1,
1,2,6,1,19,25,
1,2,6,7,8,9,10,11,14,12,13,15,16,17,18,22,21,20,19,23,26,25,24,30,29,28,27,
4,2,6,10,
1,2,6,10,1,5,19,
1,2,6,10,12,7,
1,2,6,11,19,
1,2,6,12,28,
1,2,6,14,1,10,9,15,
1,2,6,15,
1,2,6,18,
1,2,6,19,
1,2,6,27,
2,2,7,
1,2,7,9,10,17,20,24,28,29,
1,2,7,16,19,29,28,24,
1,2,8,
1,2,8,11,
1,2,9,
1,2,9,7,16,12,22,20,17,
14,2,10,
1,2,10,1,
1,2,10,3,1,
2,2,10,6,
1,2,10,9,
2,2,10,14,
2,2,10,15,
1,2,10,16,8,20,24,
2,2,10,19,
1,2,10,19,1,
1,2,12,
1,2,13,
1,2,13,27,19,10,1,5,4,3,30,29,28,23,24,25,26,20,21,22,15,16,17,18,14,12,11,6,7,8,9,
1,2,14,5,9,3,4,13,12,11,16,17,18,22,21,20,24,25,26,
1,2,14,7,
11,2,15,
1,2,15,1,
1,2,15,1,13,
1,2,15,1,27,
1,2,15,6,
1,2,15,8,5,18,30,
1,2,15,16,17,18,3,4,5,1,
1,2,16,
1,2,17,
1,2,17,10,
7,2,19,
1,2,19,6,
1,2,19,10,1,
1,2,19,20,21,22,23,24,25,26,27,28,29,30,15,16,17,18,10,11,12,13,14,6,1,3,4,5,7,8,9,
1,2,19,23,28,5,
1,2,20,
1,2,23,
1,2,23,28,
2,2,24,
8,2,27,
1,2,27,1,
1,2,27,10,19,
1,2,27,11,10,13,16,22,24,
1,2,27,15,10,
2,2,27,19,
1,2,27,19,1,5,
1,2,27,24,9,17,10,19,
1,2,28,
2,3,2,
1,3,2,4,1,5,
1,3,2,4,5,1,
3,3,4,
1,3,4,5,1,2,
1,3,4,5,2,1,
1,3,7,12,16,20,24,28,
1,3,7,13,17,20,24,28,
1,3,8,9,
1,3,8,10,20,23,28,
1,3,11,
1,3,17,
1,4,1,
2,4,1,2,
2,4,1,2,3,5,
1,4,1,10,13,16,15,
6,4,2,
4,4,3,
1,4,3,1,2,
1,4,3,1,2,5,
1,4,3,5,2,1,
1,4,5,3,2,1,
1,4,6,2,
1,4,6,13,17,22,24,29,3,7,11,16,26,8,9,
1,4,7,13,11,17,22,24,26,29,
1,4,8,
1,4,9,
