36,5,
2,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,16,17,18,19,20,21,22,23,24,25,
3,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,16,17,18,19,20,21,22,23,24,25,31,32,33,34,35,
3,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,16,17,18,19,20,31,32,33,34,35,21,22,23,24,25,
1,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,21,22,23,24,25,16,17,18,19,20,
4,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,21,22,23,24,25,16,17,18,19,20,31,32,33,34,35,
1,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,31,32,33,34,35,
5,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,31,32,33,34,35,16,17,18,19,20,21,22,23,24,25,
2,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,31,32,33,34,35,21,22,23,24,25,16,17,18,19,20,
2,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,31,32,33,34,35,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
3,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,31,32,33,34,35,16,17,18,19,20,26,27,28,29,30,21,22,23,24,25,
1,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,31,32,33,34,35,21,22,23,24,25,16,17,18,19,20,26,27,28,29,30,
2,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,31,32,33,34,35,26,27,28,29,30,16,17,18,19,20,21,22,23,24,25,
1,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,31,32,33,34,35,26,27,28,29,30,21,22,23,24,25,16,17,18,19,20,
5,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,
2,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,
4,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,21,22,23,24,25,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,21,22,23,24,25,26,27,28,29,30,
12,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,26,27,28,29,30,21,22,23,24,25,
2,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,26,27,28,29,30,21,22,23,24,25,31,32,33,34,35,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,26,27,28,29,30,31,32,33,34,35,21,22,23,24,25,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,31,32,33,34,35,26,27,28,29,30,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,
5,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,6,7,8,9,10,
7,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,6,7,8,9,10,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,6,7,8,9,10,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,6,7,8,9,10,31,32,33,34,35,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
12,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,6,7,8,9,10,
2,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,31,32,33,34,35,26,27,28,29,30,6,7,8,9,10,
2,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,6,7,8,9,10,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,21,22,23,24,25,31,32,33,34,35,6,7,8,9,10,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,31,32,33,34,35,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,31,32,33,34,35,6,7,8,9,10,21,22,23,24,25,
3,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,31,32,33,34,35,21,22,23,24,25,6,7,8,9,10,
1,1,2,3,4,5,11,12,13,14,15,16,17,18,19,20,31,32,33,34,35,21,22,23,24,25,
134,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,
42,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,
8,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,16,17,18,19,20,
1,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,16,17,18,19,20,26,27,28,29,30,
91,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,16,17,18,19,20,26,27,28,29,30,31,32,33,34,35,
7,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,16,17,18,19,20,31,32,33,34,35,26,27,28,29,30,
4,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,26,27,28,29,30,
1,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,26,27,28,29,30,16,17,18,19,20,
6,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,26,27,28,29,30,16,17,18,19,20,31,32,33,34,35,
7,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,26,27,28,29,30,31,32,33,34,35,16,17,18,19,20,
2,1,2,3,4,5,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,31,32,33,34,35,16,17,18,19,20,26,27,28,29,30,
