8,3,
1,7,3,1,6,
1,7,3,2,
1,7,3,2,8,1,
1,7,3,2,8,1,6,5,4,
3,7,3,4,
2,7,3,4,1,2,8,6,5,
2,7,3,6,
3,7,3,8,
1,7,3,8,5,2,4,6,1,
64,7,4,
27,7,4,1,
1,7,4,1,2,5,8,6,3,
1,7,4,1,5,8,
1,7,4,1,8,
1,7,4,1,8,3,
1,7,4,1,8,3,2,6,5,
1,7,4,1,8,5,2,3,6,
1,7,4,1,8,5,2,6,3,
2,7,4,1,8,5,6,2,3,
6,7,4,2,
3,7,4,3,
1,7,4,3,5,1,8,6,2,
1,7,4,3,8,
5,7,4,5,
1,7,4,5,1,
5,7,4,5,6,
1,7,4,5,6,1,2,3,8,
4,7,4,5,6,8,
1,7,4,5,6,8,1,2,3,
1,7,4,5,8,1,6,2,3,
4,7,4,5,8,6,
3,7,4,6,
1,7,4,6,8,5,1,2,3,
8,7,4,8,
1,7,4,8,2,1,5,3,6,
5,7,4,8,5,6,
3,7,4,8,5,6,1,2,3,
2,7,4,8,5,6,3,2,1,
1,7,4,8,6,5,1,2,3,
11,7,5,
2,7,5,1,
2,7,5,2,
3,7,5,3,
1,7,5,3,4,1,2,8,6,
1,7,5,3,8,4,1,6,2,
1,7,5,4,1,
1,7,5,4,8,6,3,2,1,
1,7,5,6,8,4,
6,7,6,
1,7,6,2,
1,7,6,3,
1,7,6,3,2,
1,7,6,5,4,2,1,8,3,
1,7,6,5,4,8,2,3,1,
1,7,6,8,2,
1382,7,8,
55,7,8,1,
46,7,8,1,2,3,
42,7,8,1,2,3,4,5,6,
1,7,8,1,2,3,4,6,5,
1,7,8,1,2,3,6,4,5,
3,7,8,1,2,3,6,5,4,
1,7,8,1,2,6,5,4,3,
1,7,8,1,3,
3,7,8,1,3,2,
1,7,8,1,3,2,4,5,6,
2,7,8,1,3,2,6,4,5,
1,7,8,1,3,2,6,5,4,
1,7,8,1,3,4,5,6,2,
1,7,8,1,3,6,
7,7,8,2,
1,7,8,2,1,3,
1,7,8,2,1,3,6,5,4,
1,7,8,2,1,4,3,5,6,
1,7,8,2,3,1,
1,7,8,2,3,1,4,5,6,
2,7,8,2,4,
1,7,8,2,6,
1,7,8,2,6,5,
17,7,8,3,
1,7,8,3,1,2,
