"Unnamed..0","id1","id2","id3","rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9"
10789,"000401-00-00110000934509",9,2,"Johnson, Daria A.","Wilson, Ayesha","Hunter, Caroline M.","Bhambi, Akriti","Weinstein, Rachel B.","Weinstein, David J.","Fantini, Alfred B.","skipped","skipped"
10790,"000401-00-00110000938538",1,2,"Lim, Christopher","Bhambi, Akriti","Weinstein, Rachel B.","Wilson, Ayesha","Weinstein, David J.","skipped","skipped","skipped","skipped"
10791,"000401-00-00110000940884",2,2,"Weinstein, Rachel B.","Weinstein, David J.","Villarreal, José Luis Rojas","Wilson, Ayesha","Hunter, Caroline M.","Lim, Christopher","skipped","skipped","skipped"
10792,"000401-00-00110000941015",9,2,"Hunter, Caroline M.","Wilson, Ayesha","Johnson, Daria A.","Villarreal, José Luis Rojas","Bhambi, Akriti","Lim, Christopher","skipped","skipped","skipped"
10793,"000401-00-00110000947985",3,2,"Wilson, Ayesha","Hunter, Caroline M.","Johnson, Daria A.","Lim, Christopher","Villarreal, José Luis Rojas","Weinstein, David J.","Weinstein, Rachel B.","Bhambi, Akriti","Fantini, Alfred B."
10794,"000401-00-00110000953463",9,2,"Bhambi, Akriti","Hunter, Caroline M.","Fantini, Alfred B.","Johnson, Daria A.","skipped","skipped","skipped","skipped","skipped"
10795,"000401-00-00110000954946",1,2,"Wilson, Ayesha","Johnson, Daria A.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped"
10796,"000401-00-00110000955873",3,2,"Wilson, Ayesha","Johnson, Daria A.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10797,"000401-00-00110000960771",5,2,"Hunter, Caroline M.","Wilson, Ayesha","Villarreal, José Luis Rojas","skipped","skipped","skipped","skipped","skipped","skipped"
10798,"000401-00-00110000961516",1,2,"Hunter, Caroline M.","Weinstein, Rachel B.","Wilson, Ayesha","Villarreal, José Luis Rojas","Weinstein, David J.","skipped","skipped","skipped","skipped"
10799,"000401-00-00110000963053",6,2,"Bhambi, Akriti","Johnson, Daria A.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10800,"000401-00-00110000964536",4,2,"Weinstein, David J.","Weinstein, Rachel B.","Wilson, Ayesha","Bhambi, Akriti","Hunter, Caroline M.","Fantini, Alfred B.","skipped","skipped","skipped"
10801,"000401-00-00110000968565",3,2,"Fantini, Alfred B.","Villarreal, José Luis Rojas","Lim, Christopher","Bhambi, Akriti","Wilson, Ayesha","Hunter, Caroline M.","skipped","skipped","skipped"
10802,"000401-00-00110000969740",1,2,"Weinstein, David J.","Bhambi, Akriti","Weinstein, Rachel B.","Wilson, Ayesha","Lim, Christopher","Hunter, Caroline M.","Fantini, Alfred B.","Villarreal, José Luis Rojas","skipped"
10803,"000401-00-00110000970356",7,2,"Bhambi, Akriti","Wilson, Ayesha","Johnson, Daria A.","Lim, Christopher","Fantini, Alfred B.","skipped","skipped","skipped","skipped"
10804,"000401-00-00110000974922",5,2,"Wilson, Ayesha","Villarreal, José Luis Rojas","Bhambi, Akriti","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped"
10805,"000401-00-00110000984737",7,2,"Weinstein, David J.","Hunter, Caroline M.","Wilson, Ayesha","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped"
10806,"000401-00-00110000992696",1,2,"Bhambi, Akriti","Wilson, Ayesha","Johnson, Daria A.","Weinstein, Rachel B.","Weinstein, David J.","Lim, Christopher","Hunter, Caroline M.","Villarreal, José Luis Rojas","Fantini, Alfred B."
10807,"000401-00-00110000994675",1,2,"Bhambi, Akriti","Wilson, Ayesha","Villarreal, José Luis Rojas","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped"
10808,"000401-00-00460002000001",9,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10809,"000401-00-00460002000002",4,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10810,"000401-00-00460002000003",6,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10811,"000401-00-00460002000004",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10812,"000401-00-00460002000005",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10813,"000401-00-00460002000006",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10814,"000401-00-00460002000007",4,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10815,"000401-00-00460002000008",9,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10816,"000401-00-00460002000009",9,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10817,"000401-00-00460002000010",2,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10818,"000401-00-00460002000011",4,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10819,"000401-00-00460002000012",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10820,"000401-00-00460002000013",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10821,"000401-00-00460002000014",3,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10822,"000401-00-00460002000015",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10823,"000401-00-00460002000016",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10824,"000401-00-00460002000017",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10825,"000401-00-00460002000018",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10826,"000401-00-00460002000019",8,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10827,"000401-00-00460002000020",6,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10828,"000401-00-00460002000021",6,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10829,"000401-00-00460002000022",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10830,"000401-00-00460002000023",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10831,"000401-00-00460002000024",6,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10832,"000401-00-00460002000025",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10833,"000401-00-00460002000026",9,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10834,"000401-00-00460002000027",5,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10835,"000401-00-00460002000028",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10836,"000401-00-00460002000029",2,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10837,"000401-00-00460002000030",7,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10838,"000401-00-00460002000031",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10839,"000401-00-00460002000032",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10840,"000401-00-00460002000033",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10841,"000401-00-00460002000034",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10842,"000401-00-00460002000035",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10843,"000401-00-00460002000036",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10844,"000401-00-00460002000037",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10845,"000401-00-00460002000038",4,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10846,"000401-00-00460002000039",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10847,"000401-00-00460002000040",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10848,"000401-00-00460002000041",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10849,"000401-00-00460002000042",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10850,"000401-00-00460002000043",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10851,"000401-00-00460002000044",5,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10852,"000401-00-00460002000045",5,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10853,"000401-00-00460002000046",5,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10854,"000401-00-00460002000047",2,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10855,"000401-00-00460002000048",2,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10856,"000401-00-00460002000049",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10857,"000401-00-00460002000050",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10858,"000401-00-00460002000051",9,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10859,"000401-00-00460002000052",8,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10860,"000401-00-00460002000053",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10861,"000401-00-00460002000054",3,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10862,"000401-00-00460002000055",4,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10863,"000401-00-00460002000056",2,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10864,"000401-00-00460002000057",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10865,"000401-00-00460002000058",8,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10866,"000401-00-00460002000059",5,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10867,"000401-00-00460002000060",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10868,"000401-00-00460002000061",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10869,"000401-00-00460002000062",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10870,"000401-00-00460002000063",2,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10871,"000401-00-00460002000064",3,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10872,"000401-00-00460002000065",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10873,"000401-00-00460002000066",2,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10874,"000401-00-00460002000067",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10875,"000401-00-00460002000068",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10876,"000401-00-00460005000001",1,2,"Villarreal, José Luis Rojas","Weinstein, Rachel B.","Lim, Christopher","Weinstein, David J.","Johnson, Daria A.","Wilson, Ayesha","Bhambi, Akriti","Hunter, Caroline M.","skipped"
10877,"000401-00-00460005000002",1,2,"skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10878,"000401-00-00460005000003",1,2,"Weinstein, David J.","Weinstein, Rachel B.","Bhambi, Akriti","Wilson, Ayesha","Hunter, Caroline M.","skipped","skipped","skipped","skipped"
10879,"000401-00-00460005000004",1,2,"Villarreal, José Luis Rojas","Bhambi, Akriti","Lim, Christopher","Weinstein, David J.","Wilson, Ayesha","Weinstein, Rachel B.","Hunter, Caroline M.","Fantini, Alfred B.","Johnson, Daria A."
10880,"000401-00-00460005000005",1,2,"Weinstein, Rachel B.","Bhambi, Akriti","Weinstein, David J.","Wilson, Ayesha","Villarreal, José Luis Rojas","Hunter, Caroline M.","Johnson, Daria A.","skipped","skipped"
10881,"000401-00-00460005000006",1,2,"Weinstein, Rachel B.","Fantini, Alfred B.","Lim, Christopher","Villarreal, José Luis Rojas","Bhambi, Akriti","Weinstein, David J.","skipped","skipped","skipped"
10882,"000401-00-00460005000007",1,2,"Fantini, Alfred B.","Bhambi, Akriti","Wilson, Ayesha","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped"
10883,"000401-00-00460005000008",1,2,"Lim, Christopher","Fantini, Alfred B.","Villarreal, José Luis Rojas","Weinstein, David J.","Wilson, Ayesha","Hunter, Caroline M.","skipped","skipped","skipped"
10884,"000401-00-00460005000009",1,2,"Johnson, Daria A.","Wilson, Ayesha","Weinstein, Rachel B.","Weinstein, David J.","Villarreal, José Luis Rojas","Fantini, Alfred B.","Bhambi, Akriti","Villarreal, José Luis Rojas","Hunter, Caroline M."
10885,"000401-00-00460005000010",1,2,"Villarreal, José Luis Rojas","Weinstein, David J.","Weinstein, Rachel B.","Wilson, Ayesha","Villarreal, José Luis Rojas","Johnson, Daria A.","skipped","skipped","skipped"
10886,"000401-00-00460005000011",1,2,"Wilson, Ayesha","Villarreal, José Luis Rojas","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped"
10887,"000401-00-00460005000012",1,2,"Wilson, Ayesha","Fantini, Alfred B.","Bhambi, Akriti","Johnson, Daria A.","Hunter, Caroline M.","Johnson, Daria A.","skipped","skipped","skipped"
10888,"000401-00-00460005000013",1,2,"Weinstein, Rachel B.","Weinstein, David J.","Wilson, Ayesha","Villarreal, José Luis Rojas","Fantini, Alfred B.","Hunter, Caroline M.","Bhambi, Akriti","Johnson, Daria A.","Lim, Christopher"
10889,"000401-00-00460005000014",1,2,"Lim, Christopher","Hunter, Caroline M.","Weinstein, Rachel B.","Wilson, Ayesha","Weinstein, David J.","Fantini, Alfred B.","Villarreal, José Luis Rojas","skipped","skipped"
10890,"000401-00-00460005000015",1,2,"Bhambi, Akriti","Fantini, Alfred B.","Villarreal, José Luis Rojas","Hunter, Caroline M.","Weinstein, David J.","Weinstein, Rachel B.","Lim, Christopher","skipped","skipped"
10891,"000401-00-00460005000016",1,2,"Bhambi, Akriti","Fantini, Alfred B.","Villarreal, José Luis Rojas","Hunter, Caroline M.","Weinstein, David J.","Weinstein, Rachel B.","Lim, Christopher","skipped","skipped"
10892,"000401-00-00460005000017",1,2,"Bhambi, Akriti","Hunter, Caroline M.","Johnson, Daria A.","Weinstein, David J.","Weinstein, Rachel B.","Wilson, Ayesha","skipped","skipped","skipped"
10893,"000401-00-00460005000018",1,2,"Lim, Christopher","Hunter, Caroline M.","Weinstein, Rachel B.","Wilson, Ayesha","Weinstein, David J.","Fantini, Alfred B.","Villarreal, José Luis Rojas","skipped","skipped"
10894,"000401-00-00460005000019",1,2,"Wilson, Ayesha","Johnson, Daria A.","Hunter, Caroline M.","Villarreal, José Luis Rojas","skipped","skipped","skipped","skipped","skipped"
10895,"000401-00-00460005000020",1,2,"Wilson, Ayesha","Johnson, Daria A.","Weinstein, Rachel B.","Bhambi, Akriti","Hunter, Caroline M.","Villarreal, José Luis Rojas","Lim, Christopher","Weinstein, David J.","Fantini, Alfred B."
10896,"000401-00-00460005000021",1,2,"Weinstein, Rachel B.","Wilson, Ayesha","Bhambi, Akriti","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped"
10897,"000401-00-00460005000022",1,2,"Wilson, Ayesha","Hunter, Caroline M.","Weinstein, David J.","Johnson, Daria A.","Villarreal, José Luis Rojas","skipped","skipped","skipped","skipped"
10898,"000401-00-00460005000023",1,2,"Weinstein, Rachel B.","Bhambi, Akriti","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped"
10899,"000401-00-00460005000024",1,2,"Lim, Christopher","Villarreal, José Luis Rojas","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped"
10900,"000401-00-00460005000025",1,2,"Lim, Christopher","Villarreal, José Luis Rojas","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped"
10901,"000401-00-00460005000026",1,2,"Lim, Christopher","Fantini, Alfred B.","Wilson, Ayesha","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped"
10902,"000401-00-00460005000027",1,2,"Hunter, Caroline M.","Wilson, Ayesha","Johnson, Daria A.","Lim, Christopher","Villarreal, José Luis Rojas","skipped","skipped","skipped","skipped"
10903,"000401-00-00460005000028",1,2,"Hunter, Caroline M.","Weinstein, Rachel B.","Weinstein, David J.","Wilson, Ayesha","Bhambi, Akriti","skipped","skipped","skipped","skipped"
10904,"000401-00-00460005000029",1,2,"Wilson, Ayesha","Weinstein, Rachel B.","Villarreal, José Luis Rojas","Johnson, Daria A.","Weinstein, David J.","skipped","skipped","skipped","skipped"
